Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2017,2011,2012]_[8:1:1]",2012,1,False,-0.06954185072269392,-0.14743466458768426,0.18705735567257875,0.12829960319763634,-0.4159008119339811
"[2017,2012,2013]_[8:1:1]",2017,8,False,-0.07492561981994383,-0.15201660142158888,0.19852334095757249,0.13672448038875817,-0.4764000335528067
"[2017,2012,2013]_[8:1:1]",2012,1,False,-0.07492561981994383,-0.15201660142158888,0.19852334095757249,0.13672448038875817,-0.4764000335528067
"[2017,2012,2013]_[8:1:1]",2013,1,False,-0.07492561981994383,-0.15201660142158888,0.19852334095757249,0.13672448038875817,-0.4764000335528067
"[2017,2013,2014]_[8:1:1]",2017,8,False,-0.05471893079081991,-0.13973753216730037,0.1767327238433822,0.11572582731710106,-0.38782868359326184
"[2017,2013,2014]_[8:1:1]",2013,1,False,-0.05471893079081991,-0.13973753216730037,0.1767327238433822,0.11572582731710106,-0.38782868359326184
"[2017,2013,2014]_[8:1:1]",2014,1,False,-0.05471893079081991,-0.13973753216730037,0.1767327238433822,0.11572582731710106,-0.38782868359326184
"[2017,2014,2015]_[8:1:1]",2017,8,False,-0.08847349398431525,-0.11509021748853743,0.17016778528895168,0.12932063963663348,-0.5354146861974156
"[2017,2014,2015]_[8:1:1]",2014,1,False,-0.08847349398431525,-0.11509021748853743,0.17016778528895168,0.12932063963663348,-0.5354146861974156
"[2017,2014,2015]_[8:1:1]",2015,1,False,-0.08847349398431525,-0.11509021748853743,0.17016778528895168,0.12932063963663348,-0.5354146861974156
"[2017,2015,2016]_[8:1:1]",2017,8,False,-0.0011490624741341549,-0.02264504928210582,0.04731922857206371,0.02423414552309893,0.0331171151417724
"[2017,2015,2016]_[8:1:1]",2015,1,False,-0.0011490624741341549,-0.02264504928210582,0.04731922857206371,0.02423414552309893,0.0331171151417724
"[2017,2015,2016]_[8:1:1]",2016,1,False,-0.0011490624741341549,-0.02264504928210582,0.04731922857206371,0.02423414552309893,0.0331171151417724
"[2017,2018,2019]_[8:1:1]",2017,8,True,-0.07300514590867824,-0.07325153363704698,0.10181165930028713,0.08740840260448268,-0.40700433627317256
