Run,years,weights,contiguous,Cost Error,Mean Capacity Mix Error,Mean Abs Capacity Mix Error,Abs Compound Error,LDES Capacity Error
"[2014,2015,2016]_[8:1:1]",2015,1,True,-0.08321546649617206,-0.04680855383628254,0.26848905909480253,0.1758522627954873,-0.43833809018440495
"[2014,2015,2016]_[8:1:1]",2016,1,True,-0.08321546649617206,-0.04680855383628254,0.26848905909480253,0.1758522627954873,-0.43833809018440495
"[2014,2016,2017]_[8:1:1]",2014,8,False,-0.03604103174473916,-0.014861172220749262,0.2309463862851893,0.1334937090149642,-0.12244073202436456
"[2014,2016,2017]_[8:1:1]",2016,1,False,-0.03604103174473916,-0.014861172220749262,0.2309463862851893,0.1334937090149642,-0.12244073202436456
"[2014,2016,2017]_[8:1:1]",2017,1,False,-0.03604103174473916,-0.014861172220749262,0.2309463862851893,0.1334937090149642,-0.12244073202436456
"[2014,2017,2018]_[8:1:1]",2014,8,False,-0.12119472714500412,-0.09758958653633189,0.2716592464470541,0.1964269867960291,-0.5973612499807173
"[2014,2017,2018]_[8:1:1]",2017,1,False,-0.12119472714500412,-0.09758958653633189,0.2716592464470541,0.1964269867960291,-0.5973612499807173
"[2014,2017,2018]_[8:1:1]",2018,1,False,-0.12119472714500412,-0.09758958653633189,0.2716592464470541,0.1964269867960291,-0.5973612499807173
"[2014,2018,2019]_[8:1:1]",2014,8,False,-0.12285798148942184,-0.10180128983619896,0.2589198254433613,0.19088890346639156,-0.5798394113853067
"[2014,2018,2019]_[8:1:1]",2018,1,False,-0.12285798148942184,-0.10180128983619896,0.2589198254433613,0.19088890346639156,-0.5798394113853067
"[2014,2018,2019]_[8:1:1]",2019,1,False,-0.12285798148942184,-0.10180128983619896,0.2589198254433613,0.19088890346639156,-0.5798394113853067
"[2015,2010,2011]_[8:1:1]",2015,8,False,-0.07748914491001946,-0.2524032499716343,0.2524032499716343,0.1649461974408269,-0.3889528487603089
"[2015,2010,2011]_[8:1:1]",2010,1,False,-0.07748914491001946,-0.2524032499716343,0.2524032499716343,0.1649461974408269,-0.3889528487603089
"[2015,2010,2011]_[8:1:1]",2011,1,False,-0.07748914491001946,-0.2524032499716343,0.2524032499716343,0.1649461974408269,-0.3889528487603089
"[2015,2011,2012]_[8:1:1]",2015,8,False,-0.14292031832385454,-0.12053639617175659,0.2813965928147543,0.21215845556930443,-0.6116973871944099
"[2015,2011,2012]_[8:1:1]",2011,1,False,-0.14292031832385454,-0.12053639617175659,0.2813965928147543,0.21215845556930443,-0.6116973871944099
"[2015,2011,2012]_[8:1:1]",2012,1,False,-0.14292031832385454,-0.12053639617175659,0.2813965928147543,0.21215845556930443,-0.6116973871944099
"[2015,2012,2013]_[8:1:1]",2015,8,False,-0.12018963579874287,-0.205210645951915,0.205210645951915,0.1627001408753289,-0.5039315206936306
"[2015,2012,2013]_[8:1:1]",2012,1,False,-0.12018963579874287,-0.205210645951915,0.205210645951915,0.1627001408753289,-0.5039315206936306
"[2015,2012,2013]_[8:1:1]",2013,1,False,-0.12018963579874287,-0.205210645951915,0.205210645951915,0.1627001408753289,-0.5039315206936306
"[2015,2013,2014]_[8:1:1]",2015,8,False,-0.12740790155300963,-0.13168239676586097,0.23202932828963424,0.17971861492132193,-0.5937171711464198
"[2015,2013,2014]_[8:1:1]",2013,1,False,-0.12740790155300963,-0.13168239676586097,0.23202932828963424,0.17971861492132193,-0.5937171711464198
"[2015,2013,2014]_[8:1:1]",2014,1,False,-0.12740790155300963,-0.13168239676586097,0.23202932828963424,0.17971861492132193,-0.5937171711464198
