id,horizon,number_reps,W_proxy,ldes_error,macme,abs_ldes_error
bcb6fa9374e08cad43be,10,365,0.25,0.1683247528617771,0.04409844043616098,0.1683247528617771
b901c05f0c11faa9cedf,10,365,0.5,0.08988144654470843,0.018231801867697274,0.08988144654470843
e2772d0b6e46a515d0d0,10,365,0.75,-0.01274088608299872,0.025263600969595432,0.01274088608299872
c37da17c17eb70e27a49,10,30,0.25,0.30078637034642886,0.055367842583910344,0.30078637034642886
c779b1f75feff932f10c,10,30,0.5,0.2071047671713876,0.10021498457028276,0.2071047671713876
f4f6278faa202d82ee49,10,30,0.75,0.13507689563392544,0.05225226050710315,0.13507689563392544
09c5a37cf0351714b641,10,45,0.25,0.20249362442035349,0.04486606015097236,0.20249362442035349
fd86e34566bd9989ed55,10,45,0.5,0.10577284878355327,0.04817669214322858,0.10577284878355327
5f9eebaba79f724c04a3,10,45,0.75,0.06168606797674872,0.0240464807762911,0.06168606797674872
f04c68742c21b243969a,10,60,0.25,0.11150384983073675,0.0521683711026813,0.11150384983073675
7599dcc043a38f827d47,10,60,0.5,0.1146834536945006,0.022466119582140048,0.1146834536945006
aafb68e96baa7d531c89,10,90,0.25,0.14144052234022267,0.05258319101899565,0.14144052234022267
aec576d86c66a76cd929,10,90,0.5,0.10544969837880742,0.023685699674267754,0.10544969837880742
8e785b3465c5be5e59df,10,180,0.25,0.15386208292820414,0.03390374220219929,0.15386208292820414
c3f4c9a6a4dd3cddee1e,10,180,0.5,0.09161220673070172,0.026757688933594554,0.09161220673070172
173dd4fa033e264f34a5,10,365,0.25,0.02938998777362136,0.010124330072398718,0.02938998777362136
45c35feff5bc9309e547,10,365,0.5,0.04496220545815919,0.03355240416571542,0.04496220545815919
babb9a01e1d620b373b7,10,365,0.75,0.00944661768622814,0.023216573999513962,0.00944661768622814
6ebfe087a83e040ecf2a,10,30,0.25,0.17121955421446874,0.10432846678749531,0.17121955421446874
0aba411b4f15cc1925fd,10,30,0.5,0.09301401786919757,0.11242341604959454,0.09301401786919757
386df85d2d5df889549d,10,30,0.75,0.1060907877732779,0.04742761071549778,0.1060907877732779
f1488d96cd90d2af9096,10,45,0.25,0.2497240743623741,0.07050665567962765,0.2497240743623741
741efa638cadc74a4d74,10,45,0.5,0.11867733670585175,0.05207524449468847,0.11867733670585175
25284b886995aff90759,10,45,0.75,0.1444714891397991,0.07770410399112462,0.1444714891397991
